,kf,n,Kin,MBPT_HF,MBPT_2,MBPT_3,MBPT_4,total,Lambda,OrderEFT,Body,x,fit
395,1.13972,0.1,16.16071,-22.54812,-6.42807,0.011589999999999993,-0.08144000000000018,-12.885540899496846,500,NLO,NN-only,0.5,
396,1.17651,0.11,17.220879999999998,-24.30201,-6.52383,0.08011,-0.10059000000000018,-13.625527208872882,500,NLO,NN-only,0.5,
397,1.2111299999999998,0.12,18.249370000000006,-25.99583,-6.60824,0.13733999999999996,-0.10986999999999993,-14.337182251283593,500,NLO,NN-only,0.5,
398,1.24388,0.13,19.24964,-27.63249,-6.68558,0.18912,-0.125,-15.019657254579215,500,NLO,NN-only,0.5,
399,1.27499,0.14,20.22456,-29.214540000000003,-6.75793,0.23202,-0.1387900000000002,-15.672172470754958,500,NLO,NN-only,0.5,
400,1.30465,0.15,21.17651,-30.74425,-6.82788,0.27087,-0.16000999999999999,-16.29427623642914,500,NLO,NN-only,0.5,
401,1.33302,0.16,22.10753,-32.22364,-6.895810000000001,0.30806,-0.18286999999999987,-16.885796566630233,500,NLO,NN-only,0.5,
402,1.3602299999999998,0.17,23.01934,-33.65457,-6.9623800000000005,0.3439,-0.20667000000000013,-17.446649687926765,500,NLO,NN-only,0.5,
403,1.3864,0.18,23.91344,-35.03872,-7.0297399999999985,0.37664,-0.2144099999999997,-17.9771083658743,500,NLO,NN-only,0.5,
404,1.41161,0.19,24.79111,-36.37764,-7.09691,0.40681,-0.2401300000000001,-18.477087093442606,500,NLO,NN-only,0.5,
405,1.43595,0.2,25.65352,-37.67277,-7.16458,0.43804,-0.2582900000000001,-18.94707362832378,500,NLO,NN-only,0.5,
406,1.4595,0.21,26.50167,-38.92546,-7.23181,0.46653,-0.2865000000000002,-19.387638263253393,500,NLO,NN-only,0.5,
407,1.48231,0.22,27.33645,-40.00343,-7.2615,0.49122,-0.29908999999999986,-19.799024089654267,500,NLO,NN-only,0.5,
408,1.50443,0.23,28.15867,-41.16058,-7.327539999999999,0.5187499999999999,-0.31855999999999995,-20.181692371908866,500,NLO,NN-only,0.5,
409,1.52593,0.24,28.96906,-42.27817,-7.393210000000002,0.5456,-0.33895999999999993,-20.536591478381524,500,NLO,NN-only,0.5,
410,1.54683,0.25,29.76827,-43.35727,-7.45781,0.5717099999999999,-0.35794999999999977,-20.863955821410855,500,NLO,NN-only,0.5,
411,1.56719,0.26,30.556890000000006,-44.39892,-7.52128,0.59688,-0.3783799999999997,-21.164768882330463,500,NLO,NN-only,0.5,
412,1.58703,0.27,31.33547,-45.40408,-7.58385,0.62128,-0.40014000000000016,-21.439477010502742,500,NLO,NN-only,0.5,
413,1.60639,0.28,32.10448,-46.37369,-7.64521,0.6451399999999999,-0.41718999999999995,-21.688889691968143,500,NLO,NN-only,0.5,
414,1.62529,0.29,32.8644,-47.30865,-7.7050800000000015,0.66778,-0.4385299999999997,-21.91360116283613,500,NLO,NN-only,0.5,
415,1.64376,0.3,33.61562,-48.20982,-7.76277,0.6892699999999999,-0.4575800000000001,-22.114378503902117,500,NLO,NN-only,0.5,
416,1.66182,0.31,34.35855,-49.07803,-7.81843,0.71013,-0.4729300000000001,-22.29190482118065,500,NLO,NN-only,0.5,
417,1.6795,0.32,35.09352,-49.91407,-7.87185,0.7296199999999999,-0.4915100000000001,-22.44697901292784,500,NLO,NN-only,0.5,
418,1.69682,0.33,35.82087999999999,-50.71871,-7.9230399999999985,0.7483,-0.5076899999999995,-22.58030402327313,500,NLO,NN-only,0.5,
419,1.71379,0.34,36.54093,-51.4927,-7.971939999999999,0.7659400000000001,-0.5229799999999999,-22.692527203782447,500,NLO,NN-only,0.5,
420,1.13972,0.05,16.16071,-7.42381,-1.54218,0.15632000000000001,-0.12266000000000002,7.228780747205747,500,NLO,NN+3N,0.0,
421,1.2111299999999998,0.06,18.249370000000006,-8.62049,-1.78517,0.23446,-0.15642000000000006,7.917243668357514,500,NLO,NN+3N,0.0,
422,1.27499,0.07,20.22456,-9.7612,-2.03759,0.31529,-0.18959,8.552366139216247,500,NLO,NN+3N,0.0,
423,1.33302,0.08,22.10753,-10.85158,-2.29473,0.39517,-0.21947,9.142832443485531,500,NLO,NN+3N,0.0,
424,1.3864,0.09,23.91344,-11.89603,-2.55212,0.47164,-0.24633,9.698699364151253,500,NLO,NN+3N,0.0,
425,1.43595,0.1,25.65352,-12.8981,-2.80568,0.54325,-0.26846000000000003,10.229428669093977,500,NLO,NN+3N,0.0,
426,1.48231,0.11,27.33645,-13.86075,-3.0521,0.6059000000000001,-0.28443,10.743891167499896,500,NLO,NN+3N,0.0,
427,1.52593,0.12,28.96906,-14.78648,-3.28872,0.66018,-0.29386999999999996,11.249282383478203,500,NLO,NN+3N,0.0,
428,1.56719,0.13,30.556890000000006,-15.67747,-3.5136,0.70467,-0.30457,11.751938648152645,500,NLO,NN+3N,0.0,
429,1.60639,0.14,32.10448,-16.53566,-3.72494,0.73878,-0.30660000000000004,12.256996560574407,500,NLO,NN+3N,0.0,
430,1.64376,0.15,33.61562,-17.36276,-3.921580000000001,0.7637700000000001,-0.31032999999999994,12.768357468465183,500,NLO,NN+3N,0.0,
431,1.6795,0.16,35.09352,-18.16031,-4.10254,0.77855,-0.31503999999999993,13.289143550371591,500,NLO,NN+3N,0.0,
432,1.71379,0.17,36.54093,-18.92974,-4.26759,0.7865300000000001,-0.3125100000000001,13.821876342006362,500,NLO,NN+3N,0.0,
433,1.74675,0.18,37.96021,-19.672320000000006,-4.41671,0.7852,-0.3106300000000001,14.367853416490107,500,NLO,NN+3N,0.0,
434,1.77852,0.19,39.35344,-20.38927,-4.55025,0.77764,-0.30615000000000003,14.928429906221936,500,NLO,NN+3N,0.0,
435,1.80919,0.2,40.72243,-21.08168,-4.66873,0.76612,-0.3045100000000001,15.503902277072484,500,NLO,NN+3N,0.0,
436,1.83885,0.21,42.06877,-21.75059,-4.77265,0.7476100000000001,-0.2962799999999999,16.09436456405456,500,NLO,NN+3N,0.0,
437,1.86759,0.22,43.39391,-22.18794,-4.84429,0.71934,-0.29122000000000003,16.69980525696701,500,NLO,NN+3N,0.0,
438,1.89547,0.23,44.69911,-22.79431,-4.9191,0.6932799999999999,-0.28752999999999995,17.319508358530584,500,NLO,NN+3N,0.0,
439,1.92255,0.24,45.98552,-23.37943,-4.98091,0.6641100000000001,-0.28467999999999993,17.952671305323747,500,NLO,NN+3N,0.0,
440,1.94889,0.25,47.25419,-23.94416,-5.03042,0.63271,-0.2815200000000002,18.5984674538704,500,NLO,NN+3N,0.0,
441,1.97453,0.26,48.50605,-24.48929,-5.06808,0.60036,-0.2798500000000003,19.255574671691647,500,NLO,NN+3N,0.0,
442,1.99953,0.27,49.74195,-25.01559,-5.0948699999999985,0.5663600000000001,-0.2757599999999999,19.923200309604,500,NLO,NN+3N,0.0,
443,2.02392,0.28,50.96269,-25.523770000000006,-5.1113800000000005,0.5312899999999999,-0.27278,20.599809972352887,500,NLO,NN+3N,0.0,
444,2.04773,0.29,52.16898,-26.01452,-5.11879,0.4965500000000001,-0.27158999999999994,21.283881432715134,500,NLO,NN+3N,0.0,
445,2.071,0.3,53.36147,-26.4885,-5.116630000000002,0.46203,-0.2678300000000001,21.974235085310283,500,NLO,NN+3N,0.0,
446,2.09376,0.31,54.54079,-26.94633,-5.1069900000000015,0.4273600000000001,-0.2686000000000001,22.669480513253802,500,NLO,NN+3N,0.0,
447,2.1160400000000004,0.32,55.70749,-27.38861,-5.09045,0.39387,-0.26910999999999985,23.36830635953811,500,NLO,NN+3N,0.0,
448,2.13786,0.33,56.86211,-27.81592,-5.06634,0.3605200000000001,-0.2675000000000002,24.06916810497205,500,NLO,NN+3N,0.0,
449,2.15924,0.34,58.00511,-28.2288,-5.03696,0.32847000000000004,-0.26337,24.77059470104905,500,NLO,NN+3N,0.0,
450,0.90459,0.05,10.18061,-12.73142,-5.465,-0.6114900000000001,-0.19270000000000054,-8.823596084839664,500,NLO,NN+3N,0.5,
451,0.96127,0.06,11.49638,-14.85326,-5.77156,-0.43703000000000003,-0.11247000000000028,-9.674534184392542,500,NLO,NN+3N,0.5,
452,1.01196,0.07,12.74067,-16.88881,-6.00004,-0.28984,-0.07996999999999987,-10.510639414482284,500,NLO,NN+3N,0.5,
453,1.0580200000000002,0.08,13.92687,-18.84595,-6.17534,-0.16907999999999998,-0.06891000000000003,-11.327013209694996,500,NLO,NN+3N,0.5,
454,1.10038,0.09,15.064520000000002,-20.73077,-6.31459,-0.07072999999999999,-0.0622999999999998,-12.120173169590998,500,NLO,NN+3N,0.5,
455,1.13972,0.1,16.16071,-22.54812,-6.42807,0.011589999999999993,-0.08144000000000018,-12.88792307995027,500,NLO,NN+3N,0.5,
456,1.17651,0.11,17.220879999999998,-24.30201,-6.52383,0.08011,-0.10059000000000018,-13.628039745322894,500,NLO,NN+3N,0.5,
457,1.2111299999999998,0.12,18.249370000000006,-25.99583,-6.60824,0.13733999999999996,-0.10986999999999993,-14.339335803466383,500,NLO,NN+3N,0.5,
458,1.24388,0.13,19.24964,-27.63249,-6.68558,0.18912,-0.125,-15.02107795199845,500,NLO,NN+3N,0.5,
459,1.27499,0.14,20.22456,-29.214540000000003,-6.75793,0.23202,-0.1387900000000002,-15.672624441271182,500,NLO,NN+3N,0.5,
460,1.30465,0.15,21.17651,-30.74425,-6.82788,0.27087,-0.16000999999999999,-16.29366078233579,500,NLO,NN+3N,0.5,
461,1.33302,0.16,22.10753,-32.22364,-6.895810000000001,0.30806,-0.18286999999999987,-16.88413796486566,500,NLO,NN+3N,0.5,
462,1.3602299999999998,0.17,23.01934,-33.65457,-6.9623800000000005,0.3439,-0.20667000000000013,-17.44407420553034,500,NLO,NN+3N,0.5,
463,1.3864,0.18,23.91344,-35.03872,-7.0297399999999985,0.37664,-0.2144099999999997,-17.973819629871286,500,NLO,NN+3N,0.5,
464,1.41161,0.19,24.79111,-36.37764,-7.09691,0.40681,-0.2401300000000001,-18.47334152966505,500,NLO,NN+3N,0.5,
465,1.43595,0.2,25.65352,-37.67277,-7.16458,0.43804,-0.2582900000000001,-18.943155208602548,500,NLO,NN+3N,0.5,
466,1.4595,0.21,26.50167,-38.92546,-7.23181,0.46653,-0.2865000000000002,-19.38383574661566,500,NLO,NN+3N,0.5,
467,1.48231,0.22,27.33645,-40.00343,-7.2615,0.49122,-0.29908999999999986,-19.7956098128343,500,NLO,NN+3N,0.5,
468,1.50443,0.23,28.15867,-41.16058,-7.327539999999999,0.5187499999999999,-0.31855999999999995,-20.1789029656793,500,NLO,NN+3N,0.5,
469,1.52593,0.24,28.96906,-42.27817,-7.393210000000002,0.5456,-0.33895999999999993,-20.534612144867424,500,NLO,NN+3N,0.5,
470,1.54683,0.25,29.76827,-43.35727,-7.45781,0.5717099999999999,-0.35794999999999977,-20.862904398934916,500,NLO,NN+3N,0.5,
471,1.56719,0.26,30.556890000000006,-44.39892,-7.52128,0.59688,-0.3783799999999997,-21.164685303287115,500,NLO,NN+3N,0.5,
472,1.58703,0.27,31.33547,-45.40408,-7.58385,0.62128,-0.40014000000000016,-21.44031142478343,500,NLO,NN+3N,0.5,
473,1.60639,0.28,32.10448,-46.37369,-7.64521,0.6451399999999999,-0.41718999999999995,-21.690495108428877,500,NLO,NN+3N,0.5,
474,1.62529,0.29,32.8644,-47.30865,-7.7050800000000015,0.66778,-0.4385299999999997,-21.91572607558919,500,NLO,NN+3N,0.5,
475,1.64376,0.3,33.61562,-48.20982,-7.76277,0.6892699999999999,-0.4575800000000001,-22.11666233622236,500,NLO,NN+3N,0.5,
476,1.66182,0.31,34.35855,-49.07803,-7.81843,0.71013,-0.4729300000000001,-22.293874181748834,500,NLO,NN+3N,0.5,
477,1.6795,0.32,35.09352,-49.91407,-7.87185,0.7296199999999999,-0.4915100000000001,-22.448044979479164,500,NLO,NN+3N,0.5,
478,1.69682,0.33,35.82087999999999,-50.71871,-7.9230399999999985,0.7483,-0.5076899999999995,-22.579760449472815,500,NLO,NN+3N,0.5,
479,1.71379,0.34,36.54093,-51.4927,-7.971939999999999,0.7659400000000001,-0.5229799999999999,-22.68955159356119,500,NLO,NN+3N,0.5,
480,1.13972,0.05,16.16071,-8.41302,-1.1142,0.17538,-0.08557000000000001,6.713264112597699,450,N2LO,NN-only,0.0,
481,1.2111299999999998,0.06,18.249370000000006,-9.80877,-1.19018,0.20026,-0.09306999999999996,7.368525498390682,450,N2LO,NN-only,0.0,
482,1.27499,0.07,20.22456,-11.14357,-1.25897,0.21787,-0.09675,7.957751493089745,450,N2LO,NN-only,0.0,
483,1.33302,0.08,22.10753,-12.42341,-1.32147,0.23063000000000006,-0.09965,8.504120641393456,450,N2LO,NN-only,0.0,
484,1.3864,0.09,23.91344,-13.65327,-1.37851,0.23883000000000001,-0.09738,9.022768067275592,450,N2LO,NN-only,0.0,
485,1.43595,0.1,25.65352,-14.837370000000002,-1.4311,0.24436,-0.09598,9.523670600552123,450,N2LO,NN-only,0.0,
486,1.48231,0.11,27.33645,-15.97937,-1.4790299999999998,0.24886999999999998,-0.09171,10.014036966751519,450,N2LO,NN-only,0.0,
487,1.52593,0.12,28.96906,-17.08245,-1.52274,0.24846999999999997,-0.08880999999999997,10.498537766816298,450,N2LO,NN-only,0.0,
488,1.56719,0.13,30.556890000000006,-18.14939,-1.5632700000000002,0.2499,-0.08694999999999997,10.980752519282305,450,N2LO,NN-only,0.0,
489,1.60639,0.14,32.10448,-19.18262,-1.60026,0.24753000000000006,-0.08331000000000002,11.46320202279071,450,N2LO,NN-only,0.0,
490,1.64376,0.15,33.61562,-20.18428,-1.6346,0.24565,-0.08359,11.947494664573924,450,N2LO,NN-only,0.0,
491,1.6795,0.16,35.09352,-21.15625,-1.66642,0.24291999999999997,-0.07907,12.434845108242598,450,N2LO,NN-only,0.0,
492,1.71379,0.17,36.54093,-22.10019,-1.6957799999999998,0.2402,-0.07582000000000003,12.926259727559454,450,N2LO,NN-only,0.0,
493,1.74675,0.18,37.96021,-23.01752,-1.72277,0.23669,-0.07694,13.421958383410129,450,N2LO,NN-only,0.0,
494,1.77852,0.19,39.35344,-23.9095,-1.74829,0.2328,-0.07207000000000002,13.922530955859884,450,N2LO,NN-only,0.0,
495,1.80919,0.2,40.72243,-24.77722,-1.77174,0.22825,-0.07544000000000002,14.427892113390044,450,N2LO,NN-only,0.0,
496,1.83885,0.21,42.06877,-25.62166,-1.79327,0.22544,-0.06896999999999998,14.938027121210325,450,N2LO,NN-only,0.0,
497,1.86759,0.22,43.39391,-26.20625,-1.804,0.21875,-0.07315999999999998,15.453029014243384,450,N2LO,NN-only,0.0,
498,1.89547,0.23,44.69911,-26.98459,-1.8226,0.21499000000000001,-0.07193000000000002,15.972557680947602,450,N2LO,NN-only,0.0,
499,1.92255,0.24,45.98552,-27.74116,-1.83962,0.21137,-0.07331000000000001,16.496346737790418,450,N2LO,NN-only,0.0,
500,1.94889,0.25,47.25419,-28.47655,-1.85554,0.20727,-0.07310999999999998,17.024221833271213,450,N2LO,NN-only,0.0,
501,1.97453,0.26,48.50605,-29.19128,-1.86982,0.2035,-0.07324999999999998,17.55569314745003,450,N2LO,NN-only,0.0,
502,1.99953,0.27,49.74195,-29.8858,-1.88295,0.2002,-0.07483999999999999,18.090768117742982,450,N2LO,NN-only,0.0,
503,2.02392,0.28,50.96269,-30.56053,-1.89465,0.1968,-0.07487000000000002,18.628906851042984,450,N2LO,NN-only,0.0,
504,2.04773,0.29,52.16898,-31.21582,-1.90501,0.19330999999999998,-0.07656000000000003,19.1696213402829,450,N2LO,NN-only,0.0,
505,2.071,0.3,53.36147,-31.852,-1.91418,0.18980999999999998,-0.07618000000000003,19.712718447259135,450,N2LO,NN-only,0.0,
506,2.09376,0.31,54.54079,-32.46938,-1.92193,0.18609,-0.07792000000000003,20.25784984430959,450,N2LO,NN-only,0.0,
507,2.1160400000000004,0.32,55.70749,-33.06824,-1.92798,0.18381,-0.07921000000000003,20.804732668016186,450,N2LO,NN-only,0.0,
508,2.13786,0.33,56.86211,-33.64884,-1.93284,0.1803,-0.08131999999999999,21.352897485886388,450,N2LO,NN-only,0.0,
509,2.15924,0.34,58.00511,-34.21143,-1.93625,0.17734,-0.08309000000000004,21.90192135538848,450,N2LO,NN-only,0.0,
510,0.90459,0.05,10.18061,-13.09879,-5.46853,-0.6339499999999999,-0.12492999999999975,-9.167154857522291,450,N2LO,NN-only,0.5,
511,0.96127,0.06,11.49638,-15.32214,-5.77867,-0.46165,-0.006240000000000022,-10.044207951584212,450,N2LO,NN-only,0.5,
512,1.01196,0.07,12.74067,-17.46725,-5.99665,-0.31463,0.07977999999999974,-10.929572920416831,450,N2LO,NN-only,0.5,
513,1.0580200000000002,0.08,13.92687,-19.54204,-6.14608,-0.19170000000000004,0.1356599999999999,-11.807363024227925,450,N2LO,NN-only,0.5,
514,1.10038,0.09,15.064520000000002,-21.55263,-6.2446,-0.09249000000000004,0.16403999999999996,-12.668093040513668,450,N2LO,NN-only,0.5,
515,1.13972,0.1,16.16071,-23.50398,-6.30448,-0.011590000000000043,0.17763000000000018,-13.506585232820726,450,N2LO,NN-only,0.5,
516,1.17651,0.11,17.220879999999998,-25.40022,-6.33389,0.05518999999999991,0.1727599999999998,-14.319412915821886,450,N2LO,NN-only,0.5,
517,1.2111299999999998,0.12,18.249370000000006,-27.24486,-6.34098,0.10849000000000003,0.15547999999999984,-15.105380552868155,450,N2LO,NN-only,0.5,
518,1.24388,0.13,19.24964,-29.04093,-6.33014,0.14884999999999998,0.13522000000000034,-15.864468375766592,450,N2LO,NN-only,0.5,
519,1.27499,0.14,20.22456,-30.791120000000006,-6.30773,0.18436,0.12729000000000013,-16.597154422983294,450,N2LO,NN-only,0.5,
520,1.30465,0.15,21.17651,-32.49781,-6.27534,0.20919000000000001,0.1010899999999999,-17.304492717254107,450,N2LO,NN-only,0.5,
521,1.33302,0.16,22.10753,-34.16312,-6.23883,0.22948000000000002,0.0746800000000003,-17.98792778502866,450,N2LO,NN-only,0.5,
522,1.3602299999999998,0.17,23.01934,-35.78898,-6.19991,0.24588999999999994,0.05047000000000002,-18.648988193188416,450,N2LO,NN-only,0.5,
523,1.3864,0.18,23.91344,-37.37717,-6.1597300000000015,0.25749999999999995,0.03539999999999988,-19.2895492757616,450,N2LO,NN-only,0.5,
524,1.41161,0.19,24.79111,-38.92928,-6.12075,0.27043,0.011160000000000059,-19.910935562320446,450,N2LO,NN-only,0.5,
525,1.43595,0.2,25.65352,-40.4468,-6.08435,0.27815,0.006919999999999815,-20.51502382486251,450,N2LO,NN-only,0.5,
526,1.4595,0.21,26.50167,-41.93111,-6.05017,0.2828,-0.02125999999999984,-21.10367030078214,450,N2LO,NN-only,0.5,
527,1.48231,0.22,27.33645,-43.24054,-5.97842,0.28576,-0.040640000000000336,-21.678137938272812,450,N2LO,NN-only,0.5,
528,1.50443,0.23,28.15867,-44.6463,-5.95268,0.2898000000000001,-0.0585,-22.239788556201347,450,N2LO,NN-only,0.5,
529,1.52593,0.24,28.96906,-46.02159,-5.93309,0.29318,-0.07657000000000014,-22.790564851698036,450,N2LO,NN-only,0.5,
530,1.54683,0.25,29.76827,-47.36744,-5.92048,0.29590999999999995,-0.0912799999999998,-23.331173763104744,450,N2LO,NN-only,0.5,
531,1.56719,0.26,30.556890000000006,-48.68484,-5.9155,0.29996,-0.10984999999999988,-23.863371052408183,450,N2LO,NN-only,0.5,
532,1.58703,0.27,31.33547,-49.97469,-5.91815,0.30223999999999995,-0.12580999999999976,-24.387880184791356,450,N2LO,NN-only,0.5,
533,1.60639,0.28,32.10448,-51.23786,-5.92952,0.3052,-0.1450699999999996,-24.905940324341827,450,N2LO,NN-only,0.5,
534,1.62529,0.29,32.8644,-52.47517,-5.95067,0.30934,-0.15914000000000006,-25.418243823265584,450,N2LO,NN-only,0.5,
535,1.64376,0.3,33.61562,-53.68737,-5.98246,0.31227999999999995,-0.1790400000000001,-25.92572901393669,450,N2LO,NN-only,0.5,
536,1.66182,0.31,34.35855,-54.87518000000001,-6.02516,0.31711,-0.19730000000000025,-26.429037443165726,450,N2LO,NN-only,0.5,
537,1.6795,0.32,35.09352,-56.0393,-6.07989,0.32105,-0.22406000000000026,-26.929065069409262,450,N2LO,NN-only,0.5,
538,1.69682,0.33,35.82087999999999,-57.18036,-6.14804,0.32679,-0.2467900000000001,-27.42640729723462,450,N2LO,NN-only,0.5,
539,1.71379,0.34,36.54093,-58.29897,-6.2308900000000005,0.33431,-0.2742100000000001,-27.92134044749764,450,N2LO,NN-only,0.5,
540,1.13972,0.05,16.16071,-7.902579999999999,-1.1465500000000002,0.195,-0.08557000000000001,7.213729293515144,450,N2LO,NN+3N,0.0,1.0
541,1.2111299999999998,0.06,18.249370000000006,-9.041,-1.2659200000000002,0.21883000000000002,-0.09306999999999996,8.074602441645538,450,N2LO,NN+3N,0.0,1.0
542,1.27499,0.07,20.22456,-10.06281,-1.38962,0.23358000000000004,-0.09675,8.919817599102771,450,N2LO,NN+3N,0.0,1.0
543,1.33302,0.08,22.10753,-10.97383,-1.51541,0.2431200000000001,-0.09965,9.770415343319883,450,N2LO,NN+3N,0.0,1.0
544,1.3864,0.09,23.91344,-11.77936,-1.64135,0.24706,-0.09738,10.642850867099696,450,N2LO,NN+3N,0.0,1.0
545,1.43595,0.1,25.65352,-12.48429,-1.76527,0.2477600000000001,-0.09598,11.549017014410538,450,N2LO,NN+3N,0.0,1.0
546,1.48231,0.11,27.33645,-13.09339,-1.8848200000000002,0.2474,-0.09171,12.4980209771403,450,N2LO,NN+3N,0.0,1.0
547,1.52593,0.12,28.96906,-13.611240000000002,-1.99806,0.24317000000000005,-0.08880999999999997,13.495324164715242,450,N2LO,NN+3N,0.0,1.0
548,1.56719,0.13,30.556890000000006,-14.0424,-2.10412,0.24038000000000004,-0.08694999999999997,14.544797343490565,450,N2LO,NN+3N,0.0,1.0
549,1.60639,0.14,32.10448,-14.39136,-2.20207,0.23598,-0.08331000000000002,15.648461302635909,450,N2LO,NN+3N,0.0,1.0
550,1.64376,0.15,33.61562,-14.662560000000001,-2.29073,0.23505,-0.08359,16.806492405253437,450,N2LO,NN+3N,0.0,1.0
551,1.6795,0.16,35.09352,-14.86046,-2.3703700000000003,0.23456,-0.07907,18.018253733953486,450,N2LO,NN+3N,0.0,1.0
552,1.71379,0.17,36.54093,-14.98947,-2.44015,0.2310500000000001,-0.07582000000000003,19.282732281182348,450,N2LO,NN+3N,0.0,1.0
553,1.74675,0.18,37.96021,-15.053920000000002,-2.5011799999999997,0.22836,-0.07694,20.596984953298602,450,N2LO,NN+3N,0.0,1.0
554,1.77852,0.19,39.35344,-15.05812,-2.5543599999999995,0.22743,-0.07207000000000002,21.959106412379242,450,N2LO,NN+3N,0.0,1.0
555,1.80919,0.2,40.72243,-15.00626,-2.5980600000000003,0.23153,-0.07544000000000002,23.36546532708587,450,N2LO,NN+3N,0.0,1.0
556,1.83885,0.21,42.06877,-14.902479999999999,-2.6349,0.24053000000000002,-0.06896999999999998,24.812678446065547,450,N2LO,NN+3N,0.0,1.0
557,1.86759,0.22,43.39391,-14.51334,-2.65053,0.23317,-0.07315999999999998,26.297773823117268,450,N2LO,NN+3N,0.0,1.0
558,1.89547,0.23,44.69911,-14.29555,-2.6729,0.24258000000000002,-0.07193000000000002,27.81663831472906,450,N2LO,NN+3N,0.0,1.0
559,1.92255,0.24,45.98552,-14.03663,-2.69004,0.25062,-0.07331000000000001,29.365459246976798,450,N2LO,NN+3N,0.0,1.0
560,1.94889,0.25,47.25419,-13.74009,-2.70215,0.24407,-0.07310999999999998,30.94080839092453,450,N2LO,NN+3N,0.0,1.0
561,1.97453,0.26,48.50605,-13.409249999999998,-2.70961,0.25187000000000004,-0.07324999999999998,32.538431038337876,450,N2LO,NN+3N,0.0,1.0
562,1.99953,0.27,49.74195,-13.047239999999999,-2.71365,0.26950999999999997,-0.07483999999999999,34.155685600037486,450,N2LO,NN+3N,0.0,1.0
563,2.02392,0.28,50.96269,-12.65697,-2.71428,0.28600000000000003,-0.07487000000000002,35.78840514738272,450,N2LO,NN+3N,0.0,1.0
564,2.04773,0.29,52.16898,-12.2411,-2.71144,0.26837,-0.07656000000000003,37.432694723305985,450,N2LO,NN+3N,0.0,1.0
565,2.071,0.3,53.36147,-11.80212,-2.7066,0.28347,-0.07618000000000003,39.0856810105638,450,N2LO,NN+3N,0.0,1.0
566,2.09376,0.31,54.54079,-11.342300000000002,-2.6996,0.30976000000000004,-0.07792000000000003,40.74414489349056,450,N2LO,NN+3N,0.0,1.0
567,2.1160400000000004,0.32,55.70749,-10.863710000000005,-2.6902,0.32647000000000004,-0.07921000000000003,42.405189692819704,450,N2LO,NN+3N,0.0,1.0
568,2.13786,0.33,56.86211,-10.36822,-2.67898,0.32060000000000005,-0.08131999999999999,44.06547490670641,450,N2LO,NN+3N,0.0,1.0
569,2.15924,0.34,58.00511,-9.85753,-2.66473,0.33182,-0.08309000000000004,45.72192687765437,450,N2LO,NN+3N,0.0,1.0
570,0.90459,0.05,10.18061,-12.20027,-6.2340800000000005,-0.22161999999999998,-0.12492999999999975,-8.606117688908853,450,N2LO,NN+3N,0.5,1.0
571,0.96127,0.06,11.49638,-13.96126,-6.9039800000000024,-0.08628000000000002,-0.006240000000000022,-9.454592165195209,450,N2LO,NN+3N,0.5,1.0
572,1.01196,0.07,12.74067,-15.53941,-7.5467,-0.03899999999999998,0.07977999999999974,-10.29617236865488,450,N2LO,NN+3N,0.5,1.0
573,1.0580200000000002,0.08,13.92687,-16.94053,-8.18019,-0.07462000000000002,0.1356599999999999,-11.128935924569305,450,N2LO,NN+3N,0.5,1.0
574,1.10038,0.09,15.064520000000002,-18.16916,-8.81493,-0.18667,0.16403999999999996,-11.93945957285905,450,N2LO,NN+3N,0.5,1.0
575,1.13972,0.1,16.16071,-19.229039999999998,-9.45662,-0.35281,0.17763000000000018,-12.709833132690619,450,N2LO,NN+3N,0.5,1.0
576,1.17651,0.11,17.220879999999998,-20.123420000000007,-10.10737,-0.5690600000000001,0.1727599999999998,-13.420079431254635,450,N2LO,NN+3N,0.5,1.0
577,1.2111299999999998,0.12,18.249370000000006,-20.85523,-10.76728,-0.8177399999999999,0.15547999999999984,-14.051268670271384,450,N2LO,NN+3N,0.5,1.0
578,1.24388,0.13,19.24964,-21.42716,-11.43396,-1.0987999999999998,0.13522000000000034,-14.585983881857828,450,N2LO,NN+3N,0.5,1.0
579,1.27499,0.14,20.22456,-21.84177,-12.109110000000001,-1.38196,0.12729000000000013,-15.008586654788814,450,N2LO,NN+3N,0.5,1.0
580,1.30465,0.15,21.17651,-22.101550000000003,-12.7883,-1.67911,0.1010899999999999,-15.305701785644487,450,N2LO,NN+3N,0.5,1.0
581,1.33302,0.16,22.10753,-22.2089,-13.47117,-1.9618,0.0746800000000003,-15.466201076189463,450,N2LO,NN+3N,0.5,1.0
582,1.3602299999999998,0.17,23.01934,-22.16623,-14.1574,-2.25258,0.05047000000000002,-15.481081538513536,450,N2LO,NN+3N,0.5,1.0
583,1.3864,0.18,23.91344,-21.976,-14.84501,-2.5149099999999995,0.03539999999999988,-15.343347654845275,450,N2LO,NN+3N,0.5,1.0
584,1.41161,0.19,24.79111,-21.640639999999998,-15.53321,-2.7546500000000003,0.011160000000000059,-15.048054483417218,450,N2LO,NN+3N,0.5,1.0
585,1.43595,0.2,25.65352,-21.162640000000003,-16.21885,-2.96687,0.006919999999999815,-14.591923512718495,450,N2LO,NN+3N,0.5,1.0
586,1.4595,0.21,26.50167,-20.54455,-16.90108,-3.17783,-0.02125999999999984,-13.973041883997212,450,N2LO,NN+3N,0.5,1.0
587,1.48231,0.22,27.33645,-19.64618,-17.45533,-3.26493,-0.040640000000000336,-13.191478187829489,450,N2LO,NN+3N,0.5,1.0
